CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1300805,Borba,0.005932822297691862,1999,TAXA URB
1300839,Caapiranga,0.004936599542342324,1999,TAXA URB
1300904,Canutama,0.002732967780381213,1999,TAXA URB
1301001,Carauari,0.01040848304826419,1999,TAXA URB
1301100,Careiro,0.02652986534917093,1999,TAXA URB
1301159,Careiro da Várzea,0.004892062680734424,1999,TAXA URB
1301209,Coari,0.008786721647365445,1999,TAXA URB
1301308,Codajás,0.01009327598899571,1999,TAXA URB
1301407,Eirunepé,0.02577163582547977,1999,TAXA URB
1301506,Envira,0.03626559050248382,1999,TAXA URB
1301605,Fonte Boa,0.01290979155236587,1999,TAXA URB
1301654,Guajará,0.009690175912707717,1999,TAXA URB
1301704,Humaitá,0.02484850878083921,1999,TAXA URB
1301803,Ipixuna,0.01851775001013644,1999,TAXA URB
1301852,Iranduba,0.3444650205226683,1999,TAXA URB
1301902,Itacoatiara,0.1119576714373724,1999,TAXA URB
1301951,Itamarati,0.005536280757543746,1999,TAXA URB
1302009,Itapiranga,0.02756130765903704,1999,TAXA URB
1302108,Japurá,0.002146256281189656,1999,TAXA URB
1302207,Juruá,0.009271405409414445,1999,TAXA URB
1302306,Jutaí,0.001259930547372084,1999,TAXA URB
1302405,Lábrea,0.007574053939868755,1999,TAXA URB
1302504,Manacapuru,0.08921027703784012,1999,TAXA URB
1302553,Manaquiri,0.01206130694256452,1999,TAXA URB
1302603,Manaus,1.69156042947465,1999,TAXA URB
1302702,Manicoré,0.01244033196041365,1999,TAXA URB
1302801,Maraã,0.007007656106262633,1999,TAXA URB
1302900,Maués,0.01097515890424126,1999,TAXA URB
1303007,Nhamundá,0.005825941076228605,1999,TAXA URB
1303106,Nova Olinda do Norte,0.02403371470951207,1999,TAXA URB
1303205,Novo Airão,0.005382935804199247,1999,TAXA URB
1303304,Novo Aripuanã,0.006188992824515095,1999,TAXA URB
1303403,Parintins,0.196378751880232,1999,TAXA URB
1303502,Pauini,0.005196409169813359,1999,TAXA URB
1303536,Presidente Figueiredo,0.01346547604453716,1999,TAXA URB
1303569,Rio Preto da Eva,0.01772014365789248,1999,TAXA URB
1303601,Santa Isabel do Rio Negro,0.003530256085032251,1999,TAXA URB
1303700,Santo Antônio do Içá,0.01334790670774418,1999,TAXA URB
1303809,São Gabriel da Cachoeira,0.006710165185060866,1999,TAXA URB
1303908,São Paulo de Olivença,0.004580261776812903,1999,TAXA URB
1303957,São Sebastião do Uatumã,0.01744690101294553,1999,TAXA URB
1304005,Silves,0.0224702649902696,1999,TAXA URB
1304062,Tabatinga,0.160675989807684,1999,TAXA URB
1304104,Tapauá,0.002018470208762539,1999,TAXA URB
1304203,Tefé,0.02529499038566368,1999,TAXA URB
1304237,Tonantins,0.02768596086735721,1999,TAXA URB
1304260,Uarini,0.003119449419188554,1999,TAXA URB
1304302,Urucará,0.008882613323034416,1999,TAXA URB
1304401,Urucurituba,0.06407928642844918,1999,TAXA URB
1400027,Amajari,0.003565802293013316,1999,TAXA URB
1400050,Alto Alegre,0.00670987682747632,1999,TAXA URB
1400100,Boa Vista,1.789062861732744,1999,TAXA URB
1400159,Bonfim,0.04870150517691154,1999,TAXA URB
1400175,Cantá,0.03855062193804403,1999,TAXA URB
1400209,Caracaraí,0.01445566030390565,1999,TAXA URB
1400233,Caroebe,0.009312230910990779,1999,TAXA URB
1400282,Iracema,0.0058465689554333,1999,TAXA URB
1400308,Mucajaí,0.02294138621871832,1999,TAXA URB
1400407,Normandia,0.031373703323109,1999,TAXA URB
1400456,Pacaraima,0.01493844976570225,1999,TAXA URB
1400472,Rorainópolis,0.01026445548608939,1999,TAXA URB
1400506,São João da Baliza,0.03872084093728447,1999,TAXA URB
1400605,São Luiz,0.1078295400871571,1999,TAXA URB
1400704,Uiramutã,0.005250239955196203,1999,TAXA URB
1500107,Abaetetuba,0.4093278259638631,1999,TAXA URB
1500131,Abel Figueiredo,0.1969594099630209,1999,TAXA URB
1500206,Acará,0.02229330282498048,1999,TAXA URB
1500305,Afuá,0.003477869596200152,1999,TAXA URB
1500347,Água Azul do Norte,0.01643701448772167,1999,TAXA URB
1500404,Alenquer,0.02210495998553971,1999,TAXA URB
1500503,Almeirim,0.007835872580991863,1999,TAXA URB
1500602,Altamira,0.009643883610109604,1999,TAXA URB
1500701,Anajás,0.001301774463234996,1999,TAXA URB
1500800,Ananindeua,23.05827289184127,1999,TAXA URB
1500859,Anapu,0.005221580073424143,1999,TAXA URB
1500909,Augusto Corrêa,0.08673208584064117,1999,TAXA URB
1500958,Aurora do Pará,0.0577390893787531,1999,TAXA URB
1501006,Aveiro,0.004410260416785634,1999,TAXA URB
1501105,Bagre,0.01357317557667498,1999,TAXA URB
1501204,Baião,0.05136735956959802,1999,TAXA URB
1501253,Bannach,0.01907635343255151,1999,TAXA URB
1501303,Barcarena,0.6995414660950076,1999,TAXA URB
1501402,Belém,10.28826201123963,1999,TAXA URB
1501451,Belterra,0.01360273355101766,1999,TAXA URB
1501501,Benevides,3.576831718185981,1999,TAXA URB
1501576,Bom Jesus do Tocantins,0.05568084178677585,1999,TAXA URB
1501600,Bonito,0.08252464632284795,1999,TAXA URB
1501709,Bragança,0.2195521175827186,1999,TAXA URB
1501725,Brasil Novo,0.0372718039158674,1999,TAXA URB
