CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1504109,Magalhães Barata,0.01453492959027816,1999,CH4
1504208,Marabá,1.423113228876269,1999,CH4
1504307,Maracanã,0.01172578963932833,1999,CH4
1504406,Marapanim,0.0129134571636517,1999,CH4
1504422,Marituba,0.179177460130496,1999,CH4
1504455,Medicilândia,0.2316955379748926,1999,CH4
1504505,Melgaço,0.01723564004833932,1999,CH4
1504604,Mocajuba,1.847488593544045,1999,CH4
1504703,Moju,1.048075083836053,1999,CH4
1504752,Mojuí dos Campos,2.06123268912146,1999,CH4
1504802,Monte Alegre,0.08314782445159566,1999,CH4
1504901,Muaná,3.393817079653382,1999,CH4
1504950,Nova Esperança do Piriá,0.01995909167672412,1999,CH4
1504976,Nova Ipixuna,3.919368784168618,1999,CH4
1505007,Nova Timboteua,0.01979935011187608,1999,CH4
1505031,Novo Progresso,0.5625210233150242,1999,CH4
1505064,Novo Repartimento,0.6482058244471125,1999,CH4
1505106,Óbidos,0.04013935914644005,1999,CH4
1505205,Oeiras do Pará,0.2698260778143867,1999,CH4
1505304,Oriximiná,0.04149144614868481,1999,CH4
1505403,Ourém,0.03334919935434797,1999,CH4
1505437,Ourilândia do Norte,0.06623438404018353,1999,CH4
1505486,Pacajá,1.610659753438586,1999,CH4
1505494,Palestina do Pará,0.03865301811295802,1999,CH4
1505502,Paragominas,1.373567632979672,1999,CH4
1505536,Parauapebas,0.1809697807224053,1999,CH4
1505551,Pau D'Arco,2.106597065486621,1999,CH4
1505601,Peixe-Boi,0.02224883803900273,1999,CH4
1505635,Piçarra,0.6247975139721619,1999,CH4
1505650,Placas,2.346961693235021,1999,CH4
1505700,Ponta de Pedras,1.666144884465711,1999,CH4
1505809,Portel,0.1145054980453414,1999,CH4
1505908,Porto de Moz,0.1376282285238604,1999,CH4
1506005,Prainha,0.2348416124415404,1999,CH4
1506104,Primavera,0.01703132039943936,1999,CH4
1506112,Quatipuru,0.01342352844665295,1999,CH4
1506138,Redenção,1.902949694454656,1999,CH4
1506161,Rio Maria,2.291688450323488,1999,CH4
1506187,Rondon do Pará,0.6748483854031294,1999,CH4
1506195,Rurópolis,2.346961693235021,1999,CH4
1506203,Salinópolis,0.005072739981799372,1999,CH4
1506302,Salvaterra,0.04322529120161026,1999,CH4
1506351,Santa Bárbara do Pará,0.1518311660109068,1999,CH4
1506401,Santa Cruz do Arari,1.667051606019082,1999,CH4
1506500,Santa Izabel do Pará,0.1438418939869628,1999,CH4
1506559,Santa Luzia do Pará,0.03405661942387994,1999,CH4
1506583,Santa Maria das Barreiras,1.563535231439178,1999,CH4
1506609,Santa Maria do Pará,0.0293169516864102,1999,CH4
1506708,Santana do Araguaia,0.6061196051437259,1999,CH4
1506807,Santarém,0.2090302022665455,1999,CH4
1506906,Santarém Novo,0.01420578549702876,1999,CH4
1507003,Santo Antônio do Tauá,0.1210718523708521,1999,CH4
1507102,São Caetano de Odivelas,0.05300885329637339,1999,CH4
1507151,São Domingos do Araguaia,0.1516181981458286,1999,CH4
1507201,São Domingos do Capim,0.03616335302053889,1999,CH4
1507300,São Félix do Xingu,0.1472919909892063,1999,CH4
1507409,São Francisco do Pará,0.0230254458639962,1999,CH4
1507458,São Geraldo do Araguaia,0.24802454482536,1999,CH4
1507466,São João da Ponta,0.03119246852835079,1999,CH4
1507474,São João de Pirabas,0.005809298397484374,1999,CH4
1507508,São João do Araguaia,0.6818772544177747,1999,CH4
1507607,São Miguel do Guamá,0.03891945095969079,1999,CH4
1507706,São Sebastião da Boa Vista,1.573259629944621,1999,CH4
1507755,Sapucaia,3.25331898120361,1999,CH4
1507805,Senador José Porfírio,0.8914408256160902,1999,CH4
1507904,Soure,0.0757155769701208,1999,CH4
1507953,Tailândia,0.628034649456225,1999,CH4
1507961,Terra Alta,0.02743340949823985,1999,CH4
1507979,Terra Santa,0.01429041199912334,1999,CH4
1508001,Tomé-Açu,0.2721423825212788,1999,CH4
1508035,Tracuateua,0.03753720094231525,1999,CH4
1508050,Trairão,2.346961693235021,1999,CH4
1508084,Tucumã,0.04648371661489023,1999,CH4
1508100,Tucuruí,1.471867829695766,1999,CH4
1508126,Ulianópolis,0.3730902048137203,1999,CH4
1508159,Uruará,1.570874746183174,1999,CH4
1508209,Vigia,0.1001613913651259,1999,CH4
1508308,Viseu,0.425043620785502,1999,CH4
1508357,Vitória do Xingu,0.3941158147823935,1999,CH4
1508407,Xinguara,2.110993148484777,1999,CH4
1600055,Serra do Navio,0.06248003113770926,1999,CH4
1600105,Amapá,0.08274035621315635,1999,CH4
1600154,Pedra Branca do Amapari,0.07391727652606334,1999,CH4
1600204,Calçoene,0.04742438759814422,1999,CH4
1600212,Cutias,0.09606261231112971,1999,CH4
1600238,Ferreira Gomes,0.05453728631538153,1999,CH4
1600253,Itaubal,0.07905534554435424,1999,CH4
1600279,Laranjal do Jari,0.06468620071575401,1999,CH4
1600303,Macapá,0.07101445453049463,1999,CH4
1600402,Mazagão,0.03439076702140039,1999,CH4
1600501,Oiapoque,0.0256686788766501,1999,CH4
1600535,Porto Grande,0.04254373353041051,1999,CH4
1600550,Pracuúba,0.06779485248065388,1999,CH4
1600600,Santana,0.06313552962644667,1999,CH4
1600709,Tartarugalzinho,0.06019354959248623,1999,CH4
1600808,Vitória do Jari,0.005958367655101675,1999,CH4
1700251,Abreulândia,3.330542399206319,1999,CH4
1700301,Aguiarnópolis,0.03473009363394992,1999,CH4
1700350,Aliança do Tocantins,2.087832859403211,1999,CH4
1700400,Almas,3.055150472697202,1999,CH4
1700707,Alvorada,2.023443311082545,1999,CH4
1701002,Ananás,0.0364540852973433,1999,CH4
1701051,Angico,0.03284882995724242,1999,CH4
1701101,Aparecida do Rio Negro,0.03646044038244179,1999,CH4
1701309,Aragominas,0.02436644522570685,1999,CH4
1701903,Araguacema,2.025183242740576,1999,CH4
1702000,Araguaçu,3.608095603372032,1999,CH4
1702109,Araguaína,0.0620508847714082,1999,CH4
1702158,Araguanã,0.02607936099459982,1999,CH4
1702208,Araguatins,0.0392547734239337,1999,CH4
1702307,Arapoema,0.09276767199282128,1999,CH4
1702406,Arraias,0.7078954149605985,1999,CH4
1702554,Augustinópolis,0.03810384185069871,1999,CH4
1702703,Aurora do Tocantins,1.386113034523796,1999,CH4
1702901,Axixá do Tocantins,0.03863916324672051,1999,CH4
1703008,Babaçulândia,0.01574453048175552,1999,CH4
1703057,Bandeirantes do Tocantins,0.0315100322776798,1999,CH4
1703073,Barra do Ouro,0.03382435245100682,1999,CH4
1703107,Barrolândia,3.429477290755298,1999,CH4
1703206,Bernardo Sayão,0.0423608439217987,1999,CH4
1703305,Bom Jesus do Tocantins,0.03969543010309039,1999,CH4
1703602,Brasilândia do Tocantins,0.03417767150365976,1999,CH4
1703701,Brejinho de Nazaré,0.411421663449364,1999,CH4
1703800,Buriti do Tocantins,0.03754482029683426,1999,CH4
1703826,Cachoeirinha,0.03653542280124537,1999,CH4
1703842,Campos Lindos,0.02641801748660514,1999,CH4
1703867,Cariri do Tocantins,3.982870662427684,1999,CH4
1703883,Carmolândia,0.01687030010014781,1999,CH4
1703891,Carrasco Bonito,0.03669727275738869,1999,CH4
1703909,Caseara,2.208824080589774,1999,CH4
1704105,Centenário,0.03268220243240753,1999,CH4
1704600,Chapada de Areia,4.013358536338197,1999,CH4
1705102,Chapada da Natividade,0.06422931325537869,1999,CH4
1705508,Colinas do Tocantins,0.03160457379403321,1999,CH4
1705557,Combinado,1.48334706675681,1999,CH4
1705607,Conceição do Tocantins,1.999599824905094,1999,CH4
1706001,Couto Magalhães,0.3610830291086113,1999,CH4
1706100,Cristalândia,3.969519371183184,1999,CH4
1706258,Crixás do Tocantins,3.145175975630327,1999,CH4
1706506,Darcinópolis,0.02738101292788574,1999,CH4
1707009,Dianópolis,0.9556103355342686,1999,CH4
1707108,Divinópolis do Tocantins,3.317023537273982,1999,CH4
1707207,Dois Irmãos do Tocantins,2.521364879669458,1999,CH4
1707306,Dueré,3.716288251707788,1999,CH4
1707405,Esperantina,0.03674832540281232,1999,CH4
1707553,Fátima,3.204830658928204,1999,CH4
1707652,Figueirópolis,3.533239457538035,1999,CH4
1707702,Filadélfia,0.01357123623261436,1999,CH4
1708205,Formoso do Araguaia,1.445475530184105,1999,CH4
1708254,Tabocão,0.3995690773324802,1999,CH4
1708304,Goianorte,0.9265487112571069,1999,CH4
1709005,Goiatins,0.04399247805968876,1999,CH4
1709302,Guaraí,0.0643122156953127,1999,CH4
1709500,Gurupi,1.439358263036689,1999,CH4
1709807,Ipueiras,0.03550285733946982,1999,CH4
1710508,Itacajá,0.04200589848861722,1999,CH4
1710706,Itaguatins,0.03347464829848578,1999,CH4
1710904,Itapiratins,0.03934210789330249,1999,CH4
1711100,Itaporã do Tocantins,0.05454624543400056,1999,CH4
1711506,Jaú do Tocantins,0.03192735837100844,1999,CH4
1711803,Juarina,0.1528357800500271,1999,CH4
1711902,Lagoa da Confusão,0.508518153830658,1999,CH4
1711951,Lagoa do Tocantins,0.03192291415195631,1999,CH4
1712009,Lajeado,0.03647883735989093,1999,CH4
1712157,Lavandeira,0.9626359418783059,1999,CH4
1712405,Lizarda,0.5643568706914498,1999,CH4
1712454,Luzinópolis,0.03541793120242603,1999,CH4
1712504,Marianópolis do Tocantins,1.54284392523434,1999,CH4
1712702,Mateiros,1.108866963502869,1999,CH4
1712801,Maurilândia do Tocantins,0.03405815419777539,1999,CH4
1713205,Miracema do Tocantins,0.9280636643421852,1999,CH4
1713304,Miranorte,2.224591405424507,1999,CH4
1713601,Monte do Carmo,0.03168705097394475,1999,CH4
1713700,Monte Santo do Tocantins,3.797814753719975,1999,CH4
1713809,Palmeiras do Tocantins,0.03378703994523333,1999,CH4
1713957,Muricilândia,0.02277313279229592,1999,CH4
1714203,Natividade,1.401525556039149,1999,CH4
1714302,Nazaré,0.03483756543511218,1999,CH4
1714880,Nova Olinda,0.01545762318274014,1999,CH4
1715002,Nova Rosalândia,4.095262495433905,1999,CH4
1715101,Novo Acordo,0.0768432423564004,1999,CH4
1715150,Novo Alegre,2.110710985061515,1999,CH4
1715259,Novo Jardim,0.594747909981719,1999,CH4
1715507,Oliveira de Fátima,3.696849590467455,1999,CH4
1715705,Palmeirante,0.01713677904850912,1999,CH4
1715754,Palmeirópolis,0.0300091959922828,1999,CH4
1716109,Paraíso do Tocantins,3.421447315407454,1999,CH4
1716208,Paranã,1.040872491177359,1999,CH4
1716307,Pau D'Arco,0.4145516779805424,1999,CH4
1716505,Pedro Afonso,0.03860688207912289,1999,CH4
1716604,Peixe,0.03477088508184592,1999,CH4
1716653,Pequizeiro,0.1978815657836234,1999,CH4
1716703,Colméia,0.5829624307187599,1999,CH4
1717008,Pindorama do Tocantins,1.135933605682982,1999,CH4
1717206,Piraquê,0.02577799608224966,1999,CH4
1717503,Pium,1.376365759996261,1999,CH4
1717800,Ponte Alta do Bom Jesus,0.867954705755,1999,CH4
1717909,Ponte Alta do Tocantins,1.271881257354549,1999,CH4
1718006,Porto Alegre do Tocantins,2.061814658557197,1999,CH4
1718204,Porto Nacional,0.3529377886192928,1999,CH4
1718303,Praia Norte,0.03736212451953025,1999,CH4
1718402,Presidente Kennedy,0.04141294552244613,1999,CH4
1718451,Pugmil,4.001454070018097,1999,CH4
1718501,Recursolândia,0.03674269751994213,1999,CH4
1718550,Riachinho,0.03379877935080344,1999,CH4
1718659,Rio da Conceição,1.339559333793336,1999,CH4
1718709,Rio dos Bois,0.0466900037974574,1999,CH4
1718758,Rio Sono,0.0315153692193748,1999,CH4
1718808,Sampaio,0.03648029776865271,1999,CH4
1718840,Sandolândia,3.268767374266846,1999,CH4
1718865,Santa Fé do Araguaia,0.09396849802459141,1999,CH4
1718881,Santa Maria do Tocantins,0.03871439652180559,1999,CH4
1718899,Santa Rita do Tocantins,3.636717797342184,1999,CH4
1718907,Santa Rosa do Tocantins,0.03298611540594179,1999,CH4
1719004,Santa Tereza do Tocantins,0.02484479708740313,1999,CH4
1720002,Santa Terezinha do Tocantins,0.03448766364003723,1999,CH4
1720101,São Bento do Tocantins,0.03763681613927616,1999,CH4
1720150,São Félix do Tocantins,1.141979826417369,1999,CH4
1720200,São Miguel do Tocantins,0.03434420734029185,1999,CH4
1720259,São Salvador do Tocantins,0.03141535509386044,1999,CH4
1720309,São Sebastião do Tocantins,0.03601399695608612,1999,CH4
1720499,São Valério,0.03924234972411669,1999,CH4
1720655,Silvanópolis,0.0312600591697075,1999,CH4
1720804,Sítio Novo do Tocantins,0.03627704724032099,1999,CH4
1720853,Sucupira,0.146363516581603,1999,CH4
1720903,Taguatinga,1.176414386991093,1999,CH4
1720937,Taipas do Tocantins,0.9344458657653923,1999,CH4
1720978,Talismã,1.066123492064427,1999,CH4
1721000,Palmas,0.03651119890314222,1999,CH4
1721109,Tocantínia,0.03645347365448996,1999,CH4
1721208,Tocantinópolis,0.03289386793580226,1999,CH4
1721257,Tupirama,0.04001650248901226,1999,CH4
1721307,Tupiratins,0.03746048816106451,1999,CH4
1722081,Wanderlândia,0.01538913381288169,1999,CH4
1722107,Xambioá,0.03385578847594343,1999,CH4
2100055,Açailândia,0.03280515281494951,1999,CH4
2100105,Afonso Cunha,2.181929630213991,1999,CH4
2100154,Água Doce do Maranhão,1.172105536626835,1999,CH4
2100204,Alcântara,0.1379709668410349,1999,CH4
2100303,Aldeias Altas,1.409917565120351,1999,CH4
2100402,Altamira do Maranhão,1.45683101167122,1999,CH4
2100436,Alto Alegre do Maranhão,1.790072108653291,1999,CH4
2100477,Alto Alegre do Pindaré,1.086517625714436,1999,CH4
2100501,Alto Parnaíba,1.645420717100234,1999,CH4
2100550,Amapá do Maranhão,1.882226448205062,1999,CH4
2100600,Amarante do Maranhão,0.1357913484520007,1999,CH4
2100709,Anajatuba,0.06244080997526242,1999,CH4
2100808,Anapurus,2.975533268962145,1999,CH4
2100832,Apicum-Açu,1.9133746925196,1999,CH4
2100873,Araguanã,2.275304658837687,1999,CH4
2100907,Araioses,2.09134698804366,1999,CH4
2100956,Arame,1.782836580411338,1999,CH4
2101004,Arari,0.1100146912948487,1999,CH4
2101103,Axixá,0.4204251021063912,1999,CH4
2101202,Bacabal,0.6783786658420438,1999,CH4
2101251,Bacabeira,0.7679190566904266,1999,CH4
2101301,Bacuri,1.731701221313986,1999,CH4
2101350,Bacurituba,1.067644889231784,1999,CH4
2101400,Balsas,1.058200111350829,1999,CH4
2101509,Barão de Grajaú,1.077396764599923,1999,CH4
2101608,Barra do Corda,2.459551370932573,1999,CH4
2101707,Barreirinhas,4.234154297907447,1999,CH4
2101731,Belágua,1.766659969072349,1999,CH4
2101772,Bela Vista do Maranhão,1.625942720319674,1999,CH4
2101806,Benedito Leite,0.4188226940284716,1999,CH4
2101905,Bequimão,0.07645819592590301,1999,CH4
2101939,Bernardo do Mearim,2.039458533006241,1999,CH4
2101970,Boa Vista do Gurupi,1.769281528654001,1999,CH4
2102002,Bom Jardim,0.3407695771461737,1999,CH4
2102036,Bom Jesus das Selvas,0.03198001932811159,1999,CH4
2102077,Bom Lugar,0.5781568046758253,1999,CH4
2102101,Brejo,3.675132708929191,1999,CH4
2102150,Brejo de Areia,1.977531839115838,1999,CH4
2102200,Buriti,4.487134660694012,1999,CH4
2102309,Buriti Bravo,2.657956323135187,1999,CH4
2102325,Buriticupu,0.08626126588080514,1999,CH4
2102358,Buritirana,0.03064975178135338,1999,CH4
2102374,Cachoeira Grande,2.72538558082533,1999,CH4
2102408,Cajapió,1.405977748643882,1999,CH4
2102507,Cajari,0.4526584231058459,1999,CH4
2102556,Campestre do Maranhão,0.03376877665971023,1999,CH4
2102606,Cândido Mendes,1.844775686953916,1999,CH4
2102705,Cantanhede,1.762721586280084,1999,CH4
2102754,Capinzal do Norte,0.2316237338183935,1999,CH4
2102804,Carolina,0.03778066129643869,1999,CH4
