CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1301308,CODAJAS,334.903532025894,1999,FLUORADOS
1301407,EIRUNEPE,270.6884348032344,1999,FLUORADOS
1301506,ENVIRA,439.4598620514453,1999,FLUORADOS
1301605,FONTE BOA,345.1561323529445,1999,FLUORADOS
1301654,GUAJARA,107.747763408474,1999,FLUORADOS
1301704,HUMAITA,370.7155885994819,1999,FLUORADOS
1301803,IPIXUNA,129.0909440034583,1999,FLUORADOS
1301852,IRANDUBA,431.2182467922902,1999,FLUORADOS
1301902,ITACOATIARA,502.9976684789696,1999,FLUORADOS
1301951,ITAMARATI,280.3208703494253,1999,FLUORADOS
1302009,ITAPIRANGA,513.6876203703796,1999,FLUORADOS
1302108,JAPURA,245.3731062161058,1999,FLUORADOS
1302207,JURUA,295.346379478246,1999,FLUORADOS
1302306,JUTAI,294.3472083087196,1999,FLUORADOS
1302405,LABREA,285.1632137994727,1999,FLUORADOS
1302504,MANACAPURU,450.5118105887932,1999,FLUORADOS
1302553,MANAQUIRI,429.1502279937942,1999,FLUORADOS
1302603,MANAUS,443.1471687048621,1999,FLUORADOS
1302702,MANICORE,402.7025528070855,1999,FLUORADOS
1302801,MARAA,298.8030867431299,1999,FLUORADOS
1302900,MAUES,579.6322058708804,1999,FLUORADOS
1303007,NHAMUNDA,592.4014122683386,1999,FLUORADOS
1303106,NOVA OLINDA DO NORTE,519.8681498640935,1999,FLUORADOS
1303205,NOVO AIRAO,377.9805560056514,1999,FLUORADOS
1303304,NOVO ARIPUANA,442.069196163322,1999,FLUORADOS
1303403,PARINTINS,642.2563765771761,1999,FLUORADOS
1303502,PAUINI,239.4376972372375,1999,FLUORADOS
1303536,PRESIDENTE FIGUEIREDO,475.0877436710997,1999,FLUORADOS
1303569,RIO PRETO DA EVA,493.1102392738723,1999,FLUORADOS
1303601,SANTA ISABEL DO RIO NEGRO,354.4985321479314,1999,FLUORADOS
1303700,SANTO ANTONIO DO ICA,198.7141484230964,1999,FLUORADOS
1303809,SAO GABRIEL DA CACHOEIRA,306.323289088025,1999,FLUORADOS
1303908,SAO PAULO DE OLIVENCA,259.9108331940892,1999,FLUORADOS
1303957,SAO SEBASTIAO DO UATUMA,518.4115610928347,1999,FLUORADOS
1304005,SILVES,515.844178538955,1999,FLUORADOS
1304062,TABATINGA,288.060133010574,1999,FLUORADOS
1304104,TAPAUA,311.6354993808479,1999,FLUORADOS
1304203,TEFE,261.7957386492976,1999,FLUORADOS
1304237,TONANTINS,232.153991058095,1999,FLUORADOS
1304260,UARINI,254.7091902317206,1999,FLUORADOS
1304302,URUCARA,614.1988464572952,1999,FLUORADOS
1304401,URUCURITUBA,562.69128725988,1999,FLUORADOS
1400027,AMAJARI,344.5691081639562,1999,FLUORADOS
1400050,ALTO ALEGRE,334.0894704225113,1999,FLUORADOS
1400100,BOA VISTA,435.5000942325359,1999,FLUORADOS
1400159,BONFIM,506.2242139203991,1999,FLUORADOS
1400175,CANTA,420.3751716788753,1999,FLUORADOS
1400209,CARACARAI,424.4322031825504,1999,FLUORADOS
1400233,CAROEBE,480.5140107109387,1999,FLUORADOS
